id,date,start_time,end_time,progress,duration,lab,country,userlanguage,minimal_group,dg_min_in_self,dg_min_out_self,dg_min_in_out,dg_nat_in_self,dg_nat_out_self,dg_nat_in_out,dg_fam_in_self,dg_fam_out_self,dg_fam_in_out,dg_min_bias_first,dg_min_bias_third,dg_nat_bias_first,dg_nat_bias_third,dg_fam_bias_first,dg_fam_bias_third,att_min_in,att_min_out,att_min_bias,att_nat_in,att_nat_out,att_nat_bias,att_fam_in,att_fam_out,att_fam_bias,self_esteem,trust_in,trust_out,trust_in_out,trust_institution,horizontal_individualism,vertical_collectivism,permeability,family_tie_importance,family_tie_parental_duties,family_tie_respect_parents,family_tie_sum,embeddedness,attention_general_1,attention_minimal,attention_general_2,pass_attention_general_1,pass_attention_minimal,pass_attention_general_2,pass_attention_total,interpersonaltrust_1,interpersonaltrust_2,interpersonaltrust_3,interpersonaltrust_4,interpersonaltrust_5,interpersonaltrust_6,institutiontrust_1,institutiontrust_2,institutiontrust_3,familytie1,familytie2,familytie3_1,familytie3_2,familytie3_3,familytie3_4,col_ind_1,col_ind_2,col_ind_3,col_ind_4,col_ind_5,col_ind_6,col_ind_7,col_ind_8,col_ind_9,col_ind_10,col_ind_11,col_ind_12,col_ind_13,col_ind_14,gender,age,political_affiliation,political_orientation,income_when16,work_situation,education,marital_status,num_children,num_siblings,num_cousins,residence_wparents,size_of_residence,freq_moving,region_childhood,region_current,comment,mgp_familiarity,mgp_followup,trade_off_1,trade_off_2,trade_off_3,trade_off_4,trade_off_5,trade_off_6,trade_off_7,trade_off_8,trade_off_9,currency,conversionrate,dvorder,mingroup,ingroupletter,outgroupletter,role,gamepayoff,totalmoney
p330,2022-04-04,10:07:10,10:13:48,100,397,01,USA,EN,H,20,20,10,20,20,10,20,20,20,0,10,0,10,0,20,4,4,0,5,4,1,6,3.5,2.5,5,3.3333333333333335,2,1.3333333333333335,2.6666666666666665,3.3333333333333335,7,3.6666666666666665,4,2,2,8,65,Somewhat Disagree,H,18,1,1,1,3,4,3,3,2,2,2,3,3,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Very important,Rather important,8,8,7,7,6,2,7,3,6,7,5,6,4,6,Male,25-34,Republican,Conservative,Above average,Employed (full-time),Completed college / university,Married,2,2,60,No,"More than 500,000 inhabitants",I moved once or twice,Arizona,California,NA,No,NA,5,5,2,4,5,4,1,5,1,$,0.1,allofirst,firstletter,H,J,recipient,10,1
p331,2022-04-04,09:54:19,10:14:13,100,1194,01,USA,EN,L,18,18,12,15,16,10,10,18,15,0,12,1,10,8,15,4.75,4.25,0.5,6,4.5,1.5,6.25,5,1.25,5,3.6666666666666665,3.3333333333333335,0.33333333333333304,2.6666666666666665,7.333333333333333,6.25,-1.083333333333333,4,1,2,7,14,Somewhat Disagree,L,18,1,1,1,3,4,3,4,3,4,3,4,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Rather important,Not very important,8,6,7,4,7,7,9,8,9,8,7,3,8,7,Female,75 or above,Republican,Conservative,Average,Pensioned/Retired,Some college / university,Single (but married in the past),2,2,9,No,"Up to 2,000 inhabitants",I moved 3-5 times,Kansas,Oklahoma,Opinions and prejudice towards other groups,No,NA,1,5,2,4,3,2,3,4,3,$,0.1,attfirst,firstletter,L,N,recipient,10,1
p332,2022-04-04,10:06:59,10:15:32,100,513,01,USA,EN,S,10,15,10,10,10,10,10,15,15,5,10,0,10,5,15,4,4,0,4.75,4.5,0.25,6,4,2,5,3.6666666666666665,2.6666666666666665,1,1.6666666666666667,7,4,-3,4,1,2,7,5,Somewhat Disagree,S,18,1,1,1,3,4,3,4,2,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not very important,Rather important,5,5,3,7,5,7,5,7,7,5,7,3,7,7,Male,18-24,No affiliation,Moderate,Above average,Student,Some college / university,Single (never married),0,2,1,Yes,"10,000 to 100,000 inhabitants",I didn't move,Pennsylvania,Pennsylvania,Unsure,No,NA,2,3,2,4,2,2,5,3,5,$,0.1,attfirst,secondletter,S,P,allocator,15,1.5
p333,2022-04-04,10:05:55,10:16:36,100,641,01,USA,EN,S,10,10,10,10,10,10,10,10,15,0,10,0,10,0,15,3.5,4,-0.5,5.5,5.25,0.25,6,5.25,0.75,5,3.3333333333333335,3,0.3333333333333335,2,6.666666666666667,6.5,-0.16666666666666696,4,1,2,7,14,Somewhat Disagree,S,18,1,1,1,3,4,3,3,3,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Not very important,7,7,8,3,6,6,7,7,6,4,7,4,5,7,Male,65-74,No affiliation,Moderate,Below average,Employed (full-time),Completed college / university,Married,4,2,7,No,"10,000 to 100,000 inhabitants",I didn't move,New York,Massachusetts,NA,No,NA,1,1,3,2,1,2,4,1,5,$,0.1,allofirst,secondletter,S,P,allocator,10,1
p334,2022-04-04,10:05:48,10:16:37,100,649,01,USA,EN,N,15,17,12,15,15,15,8,17,18,2,12,0,15,9,18,3.75,3.75,0,4.75,3.75,1,6.75,3,3.75,6,3,1.6666666666666667,1.3333333333333333,2.6666666666666665,5.333333333333333,5.5,0.16666666666666696,4,2,2,8,11,Somewhat Disagree,N,18,1,1,1,3,4,3,2,1,1,3,3,3,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Not very important,Not at all important,Rather important,2,7,4,7,6,3,8,7,7,6,6,3,6,7,Male,35-44,Democrat,Very liberal,Below average,Employed (full-time),Post-graduate degree,Married,2,1,7,No,"More than 100,000 inhabitants",I didn't move,Texas,Texas,Identity factors among groups.,No,NA,1,2,4,4,1,1,4,1,5,$,0.1,attfirst,secondletter,N,L,recipient,10,1
p335,2022-04-04,10:04:54,10:17:00,100,725,01,USA,EN,H,10,10,10,10,15,10,10,15,15,0,10,5,10,5,15,4.5,4.25,0.25,3.5,3.5,0,6.5,3.5,3,6,3.3333333333333335,2.6666666666666665,0.666666666666667,1.6666666666666667,8,6.5,-1.5,4,1,2,7,149,Somewhat Disagree,J,18,1,0,1,2,4,3,3,2,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Very important,Very important,5,8,8,5,7,8,7,8,6,8,8,3,6,7,Female,55-64,No affiliation,A little conservative,Average,Pensioned/Retired,Some college / university,Single (but married in the past),1,6,140,Yes,"2,000 to 10,000 inhabitants",I didn't move,Ohio,Ohio,I have no idea,No,NA,4,3,3,3,4,2,4,3,3,$,0.1,allofirst,firstletter,H,J,allocator,15,1.5
p336,2022-04-04,10:06:56,10:17:24,100,628,01,USA,EN,H,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,4.5,3.75,0.75,4.75,4,0.75,5.25,4,1.25,5,3.3333333333333335,3,0.3333333333333335,2,7,5.75,-1.25,3,1,2,6,9,Somewhat Disagree,H,18,1,1,1,3,4,3,3,3,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Not very important,Not at all important,Rather important,6,7,6,7,7,7,6,7,5,5,7,4,4,7,Male,25-34,Democrat,Somewhat liberal,Average,Employed (full-time),Completed college / university,Married,0,2,6,No,"2,000 to 10,000 inhabitants",I moved once or twice,New York,Pennsylvania,NA,No,NA,2,2,4,2,2,3,3,3,4,$,0.1,attfirst,firstletter,H,J,recipient,10,1
p337,2022-04-04,09:55:45,10:17:55,100,1330,01,USA,EN,P,12,12,12,12,12,10,10,12,10,0,12,0,10,2,10,5.25,3.25,2,6,5.75,0.25,5.75,5.75,0,4,3.3333333333333335,2.3333333333333335,1,2,6.666666666666667,5.25,-1.416666666666667,4,1,2,7,18,Somewhat Disagree,P,18,1,1,1,3,3,3,4,1,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not very important,Not very important,7,6,4,7,7,7,8,7,6,3,6,3,4,6,Female,25-34,No affiliation,Moderate,Average,Employed (part-time),Some college / university,Single (never married),0,3,14,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,California,California,to see different values people hold to family and non family and other groups,No,NA,2,4,2,4,2,3,4,2,3,$,0.1,attfirst,firstletter,P,S,recipient,10,1
p338,2022-04-04,10:00:30,10:18:22,100,1072,01,USA,EN,H,10,10,10,13,10,8,12,12,11,0,10,-3,8,0,11,5.5,5.5,0,5.75,5.5,0.25,4.25,4.25,0,5,3.6666666666666665,3,0.6666666666666665,2.3333333333333335,7.666666666666667,5,-2.666666666666667,4,1,2,7,8,Somewhat Disagree,H,18,1,1,1,3,4,3,4,3,3,3,3,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not at all important,Rather important,4,2,7,6,7,7,8,8,7,7,8,3,5,9,Male,65-74,No affiliation,Somewhat liberal,Average,Pensioned/Retired,Completed college / university,Single (never married),0,2,5,No,"More than 100,000 inhabitants",I moved once or twice,Pennsylvania,Arizona,Measure subjects' attitudes toward competition/cooperation.,No,NA,1,2,2,2,1,2,4,3,5,$,0.1,attfirst,firstletter,H,J,allocator,13,1.3
p339,2022-04-04,10:11:29,10:19:15,100,466,01,USA,EN,N,15,10,10,15,15,5,15,15,10,-5,10,0,5,0,10,4.75,4.75,0,4.25,5.5,-1.25,5.75,5.25,0.5,2,3,3,0,1.6666666666666667,7,3.5,-3.5,4,1,2,7,6,Somewhat Disagree,N,18,1,1,1,3,3,3,3,3,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not at all important,Rather important,5,3,5,5,5,7,5,7,5,6,7,1,3,7,Male,25-34,Democrat,Somewhat liberal,Above average,Employed (full-time),Some college / university,In a relationship (but currently unmarried),0,3,2,No,"More than 500,000 inhabitants",I moved 3-5 times,Texas,Texas,How we relate to the people around us.,No,NA,3,1,1,2,1,1,5,3,5,$,0.1,allofirst,secondletter,N,L,recipient,10,1
p340,2022-04-04,10:08:46,10:19:18,100,632,01,USA,EN,N,20,20,10,20,20,10,15,20,20,0,10,0,10,5,20,5,4,1,6,6,0,6,6,0,6,3.3333333333333335,2.3333333333333335,1,2.3333333333333335,8,4,-4,4,1,2,7,14,Somewhat Disagree,N,18,1,1,1,3,4,3,3,2,2,3,2,3,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not very important,Rather important,6,3,3,7,7,8,6,8,8,7,8,4,6,7,Female,18-24,Democrat,Somewhat liberal,Below average,Student,Some college / university,In a relationship (but currently unmarried),0,3,9,Yes,"More than 100,000 inhabitants",I moved once or twice,New York,South Carolina,NA,No,NA,2,3,2,3,2,2,4,2,4,$,0.1,attfirst,secondletter,N,L,recipient,10,1
p341,2022-04-04,09:55:10,10:19:19,100,1449,01,USA,EN,M,15,15,10,15,10,10,10,15,15,0,10,-5,10,5,15,4,3,1,5.5,5.25,0.25,5.75,4.5,1.25,4,3.3333333333333335,3.3333333333333335,0,2.6666666666666665,6.666666666666667,4.25,-2.416666666666667,4,1,2,7,NA,Somewhat Disagree,M,18,1,1,1,3,4,3,3,3,3,4,3,3,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Rather important,7,3,6,2,6,8,5,6,6,7,6,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,3,4,1,5,$,0.1,allofirst,secondletter,M,K,allocator,15,1.5
p342,2022-04-04,10:10:34,10:20:14,100,579,01,USA,EN,J,20,20,10,20,20,10,20,20,10,0,10,0,10,0,10,4.75,4,0.75,4.75,4.75,0,5,4.75,0.25,7,3,2.3333333333333335,0.6666666666666665,1.3333333333333333,7.333333333333333,2,-5.333333333333333,3,1,2,6,21,Somewhat Disagree,J,18,1,1,1,3,3,3,3,2,2,3,1,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Very important,Not at all important,Very important,2,1,1,6,9,6,5,8,6,9,8,1,1,9,Other,18-24,Other party,Very liberal,Below average,Employed (full-time),Some college / university,In a relationship (but currently unmarried),0,6,14,No,"More than 100,000 inhabitants",I moved once or twice,Louisiana,Louisiana,NA,No,NA,1,1,3,1,1,1,3,1,5,$,0.1,attfirst,secondletter,J,H,allocator,20,2
p343,2022-04-04,10:02:35,10:20:16,100,1061,01,USA,EN,P,10,10,10,10,5,0,10,10,15,0,10,-5,0,0,15,4,4,0,3.75,4.5,-0.75,5.75,5,0.75,6,2.3333333333333335,2.3333333333333335,0,1.3333333333333333,9,4.75,-4.25,4,2,2,8,7,Somewhat Disagree,P,18,1,1,1,3,2,2,3,1,3,3,1,2,1,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Very important,Very important,1,2,9,8,9,9,6,9,9,6,9,2,9,9,Male,18-24,No affiliation,A little conservative,Below average,Unemployed,Completed high school,Single (never married),0,2,3,Yes,"10,000 to 100,000 inhabitants",I moved 3-5 times,California,Arkansas,NA,No,NA,5,2,4,2,5,4,5,5,1,$,0.1,allofirst,firstletter,P,S,recipient,10,1
p344,2022-04-04,10:14:07,10:20:28,100,381,01,USA,EN,H,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,6,4.75,1.25,4.5,4.5,0,4.5,4.5,0,5,3.3333333333333335,2.3333333333333335,1,2,6,6,0,3,1,1,5,1,Somewhat Disagree,H,18,1,1,1,3,4,2,4,2,2,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Rather important,Rather important,Not very important,Rather important,7,5,6,6,6,6,7,6,7,6,6,6,6,6,Male,25-34,Democrat,Somewhat liberal,Above average,Employed (part-time),Completed college / university,Single (never married),0,0,0,No,"2,000 to 10,000 inhabitants",I moved once or twice,California,California,NA,No,NA,3,2,2,2,2,2,2,2,4,$,0.1,attfirst,firstletter,H,J,allocator,10,1
p345,2022-04-04,10:07:37,10:20:50,100,792,01,USA,EN,K,15,20,15,15,15,15,15,15,20,5,15,0,15,0,20,5,3.5,1.5,5.5,4.5,1,6,3,3,6,3,3,0,3,7,6.5,-0.5,3,2,2,7,10,Somewhat Disagree,K,18,1,1,1,3,3,3,3,3,3,3,3,3,3,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Rather important,Rather important,Rather important,7,6,6,7,6,7,7,7,7,6,7,7,6,7,Male,35-44,Democrat,A little liberal,Below average,Employed (full-time),Post-graduate degree,Married,2,3,4,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,New York,New York,Perception of giving,No,NA,2,5,2,4,3,2,3,3,4,$,0.1,allofirst,firstletter,K,M,allocator,20,2
p346,2022-04-04,10:13:24,10:21:19,100,475,01,USA,EN,H,20,20,10,20,20,20,20,20,20,0,10,0,20,0,20,5,4,1,6.5,5,1.5,7,5,2,6,2.6666666666666665,2,0.6666666666666665,2,9,2.5,-6.5,3,1,2,6,10,Somewhat Disagree,H,18,1,1,1,3,3,2,3,2,2,2,3,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Not very important,Very important,Not at all important,1,1,1,9,5,9,7,9,9,5,9,1,9,9,Male,35-44,Republican,Very conservative,Below average,Employed (full-time),Some college / university,Single (never married),1,1,6,Yes,"More than 100,000 inhabitants",I didn't move,Florida,Florida,NA,No,NA,4,3,2,4,3,3,3,5,2,$,0.1,allofirst,firstletter,H,J,recipient,10,1
p347,2022-04-04,10:08:35,10:21:54,100,799,01,USA,EN,M,15,15,10,10,15,15,10,15,15,0,10,5,15,5,15,4.75,3.75,1,4.75,3.5,1.25,4.75,3.25,1.5,4,3,2,1,2.3333333333333335,6,4,-2,3,1,2,6,9,Somewhat Disagree,K,18,1,0,1,2,3,3,3,2,2,2,2,2,3,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Rather important,Not very important,Not very important,7,4,3,6,4,6,5,6,6,5,6,4,4,6,Male,25-34,Republican,Moderate,Average,Employed (full-time),Some high school,Married,1,4,3,No,"10,000 to 100,000 inhabitants",I moved once or twice,Texas,Texas,NA,No,NA,4,5,3,3,4,4,3,4,4,$,0.1,allofirst,secondletter,M,K,recipient,10,1
p348,2022-04-04,10:16:32,10:22:17,100,344,01,USA,EN,M,20,20,10,20,20,10,20,20,10,0,10,0,10,0,10,5,4.5,0.5,5,4.25,0.75,4.5,3.5,1,5,3,2.6666666666666665,0.3333333333333335,2,6.666666666666667,4.75,-1.916666666666667,3,1,2,6,3,Somewhat Disagree,M,18,1,1,1,3,4,2,3,2,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Rather important,Very important,Rather important,6,3,6,6,5,7,5,6,6,7,7,5,6,5,Male,18-24,Republican,A little conservative,Above average,Unemployed,Completed high school,Single (never married),0,1,0,Yes,"10,000 to 100,000 inhabitants",I didn't move,Iowa,Iowa,NA,No,NA,2,4,3,4,4,4,3,3,3,$,0.1,allofirst,secondletter,M,K,allocator,20,2
p349,2022-04-04,10:13:10,10:22:52,100,581,01,USA,EN,S,20,20,20,20,20,10,20,20,20,0,20,0,10,0,20,3.75,2.5,1.25,4.25,3.75,0.5,5,3.75,1.25,3,3.3333333333333335,2.6666666666666665,0.666666666666667,2,5.666666666666667,5.5,-0.16666666666666696,4,1,2,7,4,Somewhat Disagree,S,18,1,1,1,3,4,3,3,2,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Not very important,7,4,6,5,7,5,6,6,6,7,6,6,4,7,Male,18-24,Democrat,Very liberal,Average,Student,Some college / university,Single (never married),0,0,2,Yes,"10,000 to 100,000 inhabitants",I moved 3-5 times,Arkansas,Colorado,I think it was about how people choose to share money or not.,No,NA,1,2,2,3,1,1,4,1,5,$,0.1,attfirst,secondletter,S,P,recipient,10,1
p350,2022-04-04,10:08:47,10:23:34,100,887,01,USA,EN,P,20,20,10,20,20,10,20,20,20,0,10,0,10,0,20,2.75,2.5,0.25,5.25,3.75,1.5,5.75,4,1.75,2,2.6666666666666665,2,0.6666666666666665,1.6666666666666667,8,3.25,-4.75,2,1,2,5,9,Somewhat Disagree,P,18,1,1,1,3,3,2,3,2,2,2,1,3,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Not very important,Rather important,Not at all important,Not very important,4,1,5,2,5,7,5,8,5,3,9,2,4,8,Male,35-44,Democrat,Somewhat liberal,Average,Unemployed,Completed college / university,Single (never married),0,0,7,Yes,"10,000 to 100,000 inhabitants",I didn't move,Michigan,Michigan,perceptions of groups,No,NA,1,1,4,1,1,1,5,1,5,$,0.1,allofirst,firstletter,P,S,allocator,20,2
p351,2022-04-04,10:01:41,10:23:51,100,1330,01,USA,EN,K,20,20,20,20,20,10,20,20,0,0,20,0,10,0,0,5.5,2.5,3,6,4.25,1.75,5.75,5.25,0.5,7,3.3333333333333335,2.6666666666666665,0.666666666666667,2,9,2.5,-6.5,3,1,1,5,4,Somewhat Disagree,K,18,1,1,1,3,4,3,3,2,3,3,2,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Rather important,Not very important,Not at all important,Rather important,1,1,1,9,9,9,5,9,5,7,9,3,5,6,Male,45-54,Democrat,A little liberal,Below average,Employed (full-time),Some college / university,In a relationship (but currently unmarried),0,3,0,No,"10,000 to 100,000 inhabitants",I moved once or twice,California,Nevada,I don't know.,No,NA,1,1,5,1,1,1,5,1,5,$,0.1,allofirst,firstletter,K,M,allocator,20,2
p352,2022-04-04,10:17:17,10:24:47,100,450,01,USA,EN,J,20,20,10,20,20,10,0,0,20,0,10,0,10,0,20,4,4,0,5,4,1,6.5,4.75,1.75,4,3.3333333333333335,2.6666666666666665,0.666666666666667,2.3333333333333335,7.666666666666667,7.5,-0.16666666666666696,4,1,2,7,6,Somewhat Disagree,J,18,1,1,1,3,4,3,3,2,3,3,3,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Very important,Very important,8,7,8,7,7,8,8,7,7,7,8,7,9,8,Male,18-24,No affiliation,Moderate,Average,Student,Some college / university,Single (never married),0,1,3,Yes,"10,000 to 100,000 inhabitants",I didn't move,Ohio,Ohio,NA,No,NA,5,5,1,5,5,3,3,5,1,$,0.1,attfirst,secondletter,J,H,recipient,10,1
p353,2022-04-04,10:13:21,10:25:13,100,711,01,USA,EN,M,10,16,15,14,10,10,10,16,15,6,15,-4,10,6,15,5,3,2,4.25,5.5,-1.25,5.5,3.25,2.25,6,3.3333333333333335,2.6666666666666665,0.666666666666667,2.6666666666666665,6.666666666666667,4.25,-2.416666666666667,3,2,1,6,10,Somewhat Disagree,M,18,1,1,1,3,3,3,4,2,3,3,2,3,3,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Rather important,Rather important,Not at all important,Rather important,6,4,4,2,4,6,6,7,2,3,7,3,2,7,Male,65-74,Democrat,Very liberal,Below average,Pensioned/Retired,Post-graduate degree,Married,2,2,5,No,"More than 500,000 inhabitants",I didn't move,New York,Washington,"To see how we connect or not to our localized world and also to a larger community. Thanks for the opportunity. By the way, I put down 5 first cousins. I have others that are deceased now so I didn't include them.",No,NA,2,4,2,2,1,4,2,1,5,$,0.1,attfirst,secondletter,M,K,recipient,10,1
